time,voltage,current
299.50,3.6256,0.9929
299.60,3.6239,1.0021
299.70,3.6229,1.0094
299.80,3.6255,0.9945
299.90,3.6264,0.9897
300.00,3.6218,1.0176
300.10,3.6246,0.9932
300.20,3.6259,0.9904
300.30,3.6233,1.0056
300.40,3.6223,1.0046
300.50,3.6246,1.0021
300.60,3.6262,0.9897
300.70,3.6222,1.0065
300.80,3.6233,1.0005
300.90,3.6239,1.0027
301.00,3.6241,0.9954
301.10,3.6240,1.0021
301.20,3.6228,1.0043
301.30,3.6253,0.9916
301.40,3.6231,1.0030
301.50,3.6231,1.0034
301.60,3.6247,0.9938
301.70,3.6231,1.0049
301.80,3.6236,1.0015
301.90,3.6253,0.9907
302.00,3.6222,1.0088
302.10,3.6229,1.0068
302.20,3.6254,0.9929
302.30,3.6248,0.9938
302.40,3.6213,1.0107
302.50,3.6238,0.9973
302.60,3.6253,0.9929
302.70,3.6220,1.0059
302.80,3.6230,1.0030
302.90,3.6246,0.9888
303.00,3.6214,1.0062
303.10,3.6220,1.0072
303.20,3.6251,0.9891
303.30,3.6232,1.0003
303.40,3.6202,1.0132
303.50,3.6235,0.9954
303.60,3.6247,0.9926
303.70,3.6225,0.9999
303.80,3.6219,1.0049
303.90,3.6232,0.9992
304.00,3.6233,0.9900
304.10,3.6213,1.0075
304.20,3.6222,1.0043
304.30,3.6236,0.9942
304.40,3.6215,1.0060
304.50,3.6235,0.9983
304.60,3.6242,0.9916
304.70,3.6209,1.0081
304.80,3.6218,1.0037
304.90,3.6243,0.9859
305.00,3.6220,1.0030
305.10,3.6205,1.0107
305.20,3.6225,0.9980
305.30,3.6232,0.9907
305.40,3.6201,1.0091
305.50,3.6208,1.0060
305.60,3.6235,0.9970
305.70,3.6223,0.9957
305.80,3.6222,0.9973
305.90,3.6205,1.0078
306.00,3.6225,0.9954
306.10,3.6218,0.9954
306.20,3.6203,1.0126
306.30,3.6223,0.9945
306.40,3.6214,0.9976
306.50,3.6220,0.9961
306.60,3.6199,1.0053
306.70,3.6196,1.0084
306.80,3.6227,0.9910
306.90,3.6221,0.9942
307.00,3.6195,1.0091
307.10,3.6195,1.0084
307.20,3.6228,0.9891
307.30,3.6217,0.9935
307.40,3.6175,1.0195
307.50,3.6215,0.9913
307.60,3.6225,0.9932
307.70,3.6209,0.9957
307.80,3.6187,1.0088
307.90,3.6200,0.9999
308.00,3.6225,0.9846
308.10,3.6191,1.0122
308.20,3.6200,1.0053
308.30,3.6208,0.9970
308.40,3.6202,1.0005
308.50,3.6200,1.0072
308.60,3.6227,0.9888
308.70,3.6207,0.9999
308.80,3.6184,1.0137
308.90,3.6209,0.9983
309.00,3.6210,0.9907
309.10,3.6203,0.9996
309.20,3.6193,1.0072
309.30,3.6214,0.9961
309.40,3.6205,0.9957
309.50,3.6191,1.0062
309.60,3.6213,0.9961
309.70,3.6212,0.9951
309.80,3.6172,1.0113
309.90,3.6202,1.0008
310.00,3.6216,0.9881
310.10,3.6187,1.0018
310.20,3.6191,1.0056
310.30,3.6190,1.0005
310.40,3.6206,0.9964
310.50,3.6198,1.0011
310.60,3.6192,1.0056
310.70,3.6210,0.9919
310.80,3.6185,1.0072
310.90,3.6200,1.0000
311.00,3.6209,0.9904
311.10,3.6184,1.0059
311.20,3.6185,1.0027
311.30,3.6207,0.9888
311.40,3.6179,1.0034
311.50,3.6189,1.0034
311.60,3.6192,1.0018
311.70,3.6191,1.0027
311.80,3.6197,0.9957
311.90,3.6195,0.9961
312.00,3.6176,1.0060
312.10,3.6176,1.0075
312.20,3.6215,0.9875
312.30,3.6199,0.9907
312.40,3.6182,1.0043
312.50,3.6169,1.0097
312.60,3.6191,0.9957
312.70,3.6194,0.9970
312.80,3.6165,1.0151
312.90,3.6196,0.9926
313.00,3.6205,0.9919
313.10,3.6170,1.0113
313.20,3.6190,0.9945
313.30,3.6206,0.9878
313.40,3.6181,1.0005
313.50,3.6164,1.0094
313.60,3.6183,0.9976
313.70,3.6176,1.0037
313.80,3.6171,1.0065
313.90,3.6200,0.9919
314.00,3.6199,0.9913
314.10,3.6160,1.0097
314.20,3.6173,1.0010
314.30,3.6204,0.9884
314.40,3.6172,1.0034
314.50,3.6156,1.0075
314.60,3.6173,1.0053
314.70,3.6197,0.9900
314.80,3.6165,1.0068
314.90,3.6176,1.0037
315.00,3.6200,0.9910
315.10,3.6174,1.0043
315.20,3.6174,1.0015
315.30,3.6187,0.9908
315.40,3.6178,1.0018
315.50,3.6157,1.0116
315.60,3.6184,0.9951
315.70,3.6191,0.9875
315.80,3.6163,1.0129
315.90,3.6174,1.0011
316.00,3.6192,0.9919
316.10,3.6168,1.0037
316.20,3.6169,1.0024
316.30,3.6190,0.9912
316.40,3.6173,0.9989
316.50,3.6154,1.0072
316.60,3.6167,1.0056
316.70,3.6191,0.9875
316.80,3.6164,0.9992
316.90,3.6163,0.9999
317.00,3.6167,0.9999
317.10,3.6160,1.0008
317.20,3.6159,1.0049
317.30,3.6163,0.9999
317.40,3.6162,1.0017
317.50,3.6154,1.0018
317.60,3.6188,0.9865
317.70,3.6163,1.0030
317.80,3.6145,1.0107
317.90,3.6164,0.9964
318.00,3.6185,0.9856
318.10,3.6158,1.0056
318.20,3.6130,1.0132
318.30,3.6160,0.9996
318.40,3.6178,0.9891
318.50,3.6142,1.0074
318.60,3.6153,1.0005
318.70,3.6153,1.0011
318.80,3.6159,0.9973
318.90,3.6159,0.9983
319.00,3.6151,1.0049
319.10,3.6162,0.9992
319.20,3.6162,0.9900
319.30,3.6152,0.9983
319.40,3.6147,1.0062
319.50,3.6147,1.0030
319.60,3.6153,0.9975
319.70,3.6156,1.0024
319.80,3.6148,1.0015
319.90,3.6144,1.0078
320.00,3.6172,0.9913
320.10,3.6165,0.9907
320.20,3.6134,1.0078
320.30,3.6147,1.0049
320.40,3.6155,0.9919
320.50,3.6146,1.0037
320.60,3.6149,1.0030
320.70,3.6145,1.0014
320.80,3.6167,0.9827
320.90,3.6137,1.0094
321.00,3.6141,1.0059
321.10,3.6143,1.0021
321.20,3.6142,0.9996
321.30,3.6165,0.9897
321.40,3.6140,1.0005
321.50,3.6128,1.0088
321.60,3.6145,1.0030
321.70,3.6166,0.9887
321.80,3.6150,1.0002
321.90,3.6123,1.0122
322.00,3.6148,1.0011
322.10,3.6163,0.9853
322.20,3.6137,1.0027
322.30,3.6143,1.0008
322.40,3.6137,1.0005
322.50,3.6128,1.0030
322.60,3.6129,1.0053
322.70,3.6146,0.9932
322.80,3.6138,0.9982
322.90,3.6115,1.0100
323.00,3.6149,0.9967
323.10,3.6162,0.9910
323.20,3.6118,1.0078
323.30,3.6132,1.0053
323.40,3.6160,0.9929
323.50,3.6144,0.9938
323.60,3.6115,1.0084
323.70,3.6139,0.9986
323.80,3.6151,0.9875
323.90,3.6118,1.0091
324.00,3.6132,0.9954
324.10,3.6134,0.9961
324.20,3.6120,1.0059
324.30,3.6136,1.0008
324.40,3.6135,1.0034
324.50,3.6130,1.0021
324.60,3.6137,0.9945
324.70,3.6135,1.0024
324.80,3.6126,1.0053
324.90,3.6133,0.9992
325.00,3.6143,0.9922
325.10,3.6138,0.9961
325.20,3.6111,1.0145
325.30,3.6136,1.0002
325.40,3.6146,0.9948
325.50,3.6143,0.9932
325.60,3.6112,1.0088
325.70,3.6134,0.9986
325.80,3.6140,0.9894
325.90,3.6112,1.0081
326.00,3.6121,1.0002
326.10,3.6148,0.9869
326.20,3.6105,1.0088
326.30,3.6124,0.9992
326.40,3.6122,1.0018
326.50,3.6122,0.9992
326.60,3.6105,1.0100
326.70,3.6131,0.9945
326.80,3.6144,0.9923
326.90,3.6104,1.0119
327.00,3.6127,0.9961
327.10,3.6139,0.9910
327.20,3.6113,1.0017
327.30,3.6106,1.0072
327.40,3.6114,1.0043
327.50,3.6142,0.9865
327.60,3.6109,1.0030
327.70,3.6115,1.0065
327.80,3.6120,0.9989
327.90,3.6125,0.9916
328.00,3.6110,1.0015
328.10,3.6114,0.9980
328.20,3.6117,0.9999
328.30,3.6099,1.0077
328.40,3.6114,1.0046
328.50,3.6122,0.9932
328.60,3.6113,1.0046
328.70,3.6116,1.0008
328.80,3.6134,0.9853
328.90,3.6090,1.0116
329.00,3.6109,1.0056
329.10,3.6133,0.9904
329.20,3.6121,0.9954
329.30,3.6084,1.0110
329.40,3.6111,1.0007
329.50,3.6130,0.9872
329.60,3.6094,1.0119
329.70,3.6110,0.9999
329.80,3.6132,0.9884
329.90,3.6092,1.0094
330.00,3.6103,1.0034
330.10,3.6125,0.9935
330.20,3.6111,1.0018
330.30,3.6085,1.0107
330.40,3.6125,0.9910
330.50,3.6135,0.9869
330.60,3.6087,1.0056
330.70,3.6100,0.9996
330.80,3.6103,1.0011
330.90,3.6109,1.0008
331.00,3.6089,1.0065
331.10,3.6101,1.0024
331.20,3.6125,0.9926
331.30,3.6095,1.0072
331.40,3.6105,1.0005
331.50,3.6120,0.9894
331.60,3.6086,1.0102
331.70,3.6097,0.9989
331.80,3.6119,0.9888
331.90,3.6101,0.9996
332.00,3.6080,1.0062
332.10,3.6096,1.0021
332.20,3.6089,1.0043
332.30,3.6093,1.0018
332.40,3.6118,0.9926
332.50,3.6100,0.9989
332.60,3.6067,1.0158
332.70,3.6109,0.9916
332.80,3.6110,0.9932
332.90,3.6103,1.0002
333.00,3.6071,1.0173
333.10,3.6111,0.9926
333.20,3.6109,0.9875
333.30,3.6087,1.0008
333.40,3.6089,1.0056
333.50,3.6095,0.9967
333.60,3.6083,1.0046
333.70,3.6099,0.9968
333.80,3.6104,0.9942
333.90,3.6081,1.0043
334.00,3.6068,1.0113
334.10,3.6102,0.9942
334.20,3.6102,0.9938
334.30,3.6070,1.0075
334.40,3.6090,0.9967
334.50,3.6099,0.9872
334.60,3.6068,1.0126
334.70,3.6080,1.0078
334.80,3.6101,0.9954
334.90,3.6109,0.9938
335.00,3.6070,1.0084
335.10,3.6088,0.9989
335.20,3.6097,0.9932
335.30,3.6079,1.0018
335.40,3.6079,1.0030
335.50,3.6090,0.9980
335.60,3.6090,0.9919
335.70,3.6065,1.0084
335.80,3.6079,1.0024
335.90,3.6075,1.0000
336.00,3.6080,1.0008
336.10,3.6094,0.9935
336.20,3.6080,0.9999
336.30,3.6060,1.0107
336.40,3.6093,0.9935
336.50,3.6096,0.9865
336.60,3.6071,1.0034
336.70,3.6056,1.0094
336.80,3.6071,1.0034
336.90,3.6093,0.9923
337.00,3.6058,1.0088
337.10,3.6084,0.9967
337.20,3.6095,0.9913
337.30,3.6058,1.0148
337.40,3.6084,0.9983
337.50,3.6090,0.9904
337.60,3.6086,0.9945
337.70,3.6051,1.0151
337.80,3.6081,0.9983
337.90,3.6089,0.9865
338.00,3.6059,1.0107
338.10,3.6072,1.0049
338.20,3.6096,0.9856
338.30,3.6067,1.0024
338.40,3.6056,1.0084
338.50,3.6073,0.9999
338.60,3.6089,0.9942
338.70,3.6062,1.0021
338.80,3.6067,1.0008
338.90,3.6070,0.9996
339.00,3.6050,1.0107
339.10,3.6089,0.9880
339.20,3.6076,0.9961
339.30,3.6062,1.0018
339.40,3.6057,1.0053
339.50,3.6065,1.0062
339.60,3.6087,0.9907
339.70,3.6054,1.0068
339.80,3.6079,0.9919
339.90,3.6071,0.9938
340.00,3.6047,1.0056
340.10,3.6064,1.0024
340.20,3.6065,1.0014
340.30,3.6072,0.9935
340.40,3.6043,1.0113
340.50,3.6067,0.9957
340.60,3.6084,0.9919
340.70,3.6045,1.0091
340.80,3.6063,1.0034
340.90,3.6082,0.9907
341.00,3.6051,1.0018
341.10,3.6051,1.0034
341.20,3.6060,1.0024
341.30,3.6082,0.9859
341.40,3.6039,1.0088
341.50,3.6056,1.0059
341.60,3.6075,0.9881
341.70,3.6047,1.0040
341.80,3.6056,1.0018
341.90,3.6057,1.0021
342.00,3.6045,1.0062
342.10,3.6077,0.9888
342.20,3.6059,0.9980
342.30,3.6048,1.0056
342.40,3.6035,1.0053
342.50,3.6066,0.9935
342.60,3.6064,0.9929
342.70,3.6028,1.0110
342.80,3.6050,1.0021
342.90,3.6076,0.9815
343.00,3.6044,1.0024
343.10,3.6043,1.0021
343.20,3.6046,1.0008
343.30,3.6053,1.0034
343.40,3.6031,1.0075
343.50,3.6051,0.9954
343.60,3.6052,0.9989
343.70,3.6032,1.0065
343.80,3.6047,1.0011
343.90,3.6068,0.9856
344.00,3.6045,0.9992
344.10,3.6032,1.0068
344.20,3.6043,1.0021
344.30,3.6041,1.0043
344.40,3.6024,1.0103
344.50,3.6059,0.9929
344.60,3.6057,0.9940
344.70,3.6033,1.0043
344.80,3.6038,1.0021
344.90,3.6059,0.9951
345.00,3.6043,1.0027
345.10,3.6013,1.0176
345.20,3.6055,0.9954
345.30,3.6056,0.9957
345.40,3.6039,1.0018
345.50,3.6048,0.9948
345.60,3.6051,0.9894
345.70,3.6024,1.0081
345.80,3.6028,1.0072
345.90,3.6051,0.9954
346.00,3.6053,0.9932
346.10,3.6033,1.0034
346.20,3.6033,1.0049
346.30,3.6054,0.9910
346.40,3.6032,1.0011
346.50,3.6025,1.0091
346.60,3.6046,0.9904
346.70,3.6033,1.0042
346.80,3.6029,1.0043
346.90,3.6047,0.9919
347.00,3.6043,0.9954
347.10,3.6014,1.0151
347.20,3.6037,0.9996
347.30,3.6053,0.9881
347.40,3.6021,1.0005
347.50,3.6021,1.0068
347.60,3.6037,0.9951
347.70,3.6042,0.9932
347.80,3.6004,1.0148
347.90,3.6036,0.9980
348.00,3.6044,0.9875
348.10,3.6012,1.0075
348.20,3.6028,1.0030
348.30,3.6049,0.9907
348.40,3.6015,1.0040
348.50,3.6024,1.0059
348.60,3.6039,0.9961
348.70,3.6043,0.9884
348.80,3.6003,1.0170
348.90,3.6028,1.0000
349.00,3.6044,0.9916
349.10,3.6016,1.0040
349.20,3.6025,0.9999
349.30,3.6042,0.9894
349.40,3.6009,1.0084
349.50,3.6011,1.0018
349.60,3.6037,0.9884
349.70,3.6020,1.0046
349.80,3.6006,1.0119
349.90,3.6032,0.9976
350.00,3.6031,0.9922
350.10,3.6010,1.0021
350.20,3.6013,1.0034
350.30,3.6028,0.9923
350.40,3.6015,0.9989
350.50,3.6000,1.0103
350.60,3.6020,0.9986
350.70,3.6038,0.9859
350.80,3.5995,1.0110
350.90,3.6014,1.0037
351.00,3.6024,0.9938
351.10,3.6006,1.0035
351.20,3.6015,1.0037
351.30,3.6029,0.9916
351.40,3.6019,1.0015
351.50,3.5995,1.0068
351.60,3.6014,0.9967
351.70,3.6030,0.9957
351.80,3.5992,1.0059
351.90,3.6007,1.0075
352.00,3.6025,0.9913
352.10,3.6018,0.9983
352.20,3.6004,1.0046
352.30,3.6008,0.9999
352.40,3.6025,0.9916
352.50,3.5989,1.0094
352.60,3.6003,1.0046
352.70,3.6031,0.9872
352.80,3.5998,0.9996
352.90,3.6006,1.0011
353.00,3.6002,1.0021
353.10,3.5996,1.0065
353.20,3.6007,0.9943
353.30,3.6016,0.9916
353.40,3.6001,0.9989
353.50,3.5990,1.0078
353.60,3.6004,0.9983
353.70,3.6005,0.9957
353.80,3.5989,1.0015
353.90,3.6005,1.0002
354.00,3.6000,1.0002
354.10,3.5984,1.0040
354.20,3.6000,0.9967
354.30,3.5996,1.0021
354.40,3.6003,0.9964
354.50,3.5982,1.0075
354.60,3.5997,0.9980
354.70,3.5997,1.0037
354.80,3.5983,1.0059
354.90,3.6012,0.9913
355.00,3.6005,0.9929
355.10,3.5986,1.0081
355.20,3.5992,1.0091
355.30,3.6007,0.9910
355.40,3.6014,0.9919
355.50,3.5971,1.0081
355.60,3.5988,1.0008
355.70,3.5990,1.0015
355.80,3.5986,1.0034
355.90,3.6010,0.9926
356.00,3.6000,0.9948
356.10,3.5985,1.0027
356.20,3.5975,1.0088
356.30,3.5999,0.9970
356.40,3.6008,0.9878
356.50,3.5973,1.0088
356.60,3.5982,0.9992
356.70,3.5980,1.0024
356.80,3.5972,1.0062
356.90,3.6003,0.9951
357.00,3.6000,0.9881
357.10,3.5982,1.0056
357.20,3.5966,1.0053
357.30,3.5982,0.9961
357.40,3.5987,1.0008
357.50,3.5974,1.0028
357.60,3.5980,0.9999
357.70,3.5983,0.9992
357.80,3.5979,0.9999
357.90,3.5979,1.0021
358.00,3.5979,1.0037
358.10,3.5987,0.9916
358.20,3.5968,1.0072
358.30,3.5975,1.0040
358.40,3.5998,0.9872
358.50,3.5964,1.0116
358.60,3.5977,1.0003
358.70,3.5998,0.9862
358.80,3.5983,1.0002
358.90,3.5956,1.0122
359.00,3.5970,1.0030
359.10,3.5995,0.9897
359.20,3.5967,1.0024
359.30,3.5968,1.0034
359.40,3.5992,0.9872
359.50,3.5960,1.0065
359.60,3.5972,1.0059
359.70,3.5984,0.9947
359.80,3.5981,0.9932
359.90,3.5955,1.0075
360.00,3.5973,0.9970
360.10,3.5973,0.9967
360.20,3.5959,1.0034
360.30,3.5972,1.0011
360.40,3.5967,0.9980
360.50,3.5961,1.0053
360.60,3.5968,0.9970
360.70,3.5963,0.9948
360.80,3.5966,0.9968
360.90,3.5957,1.0040
361.00,3.5962,1.0002
361.10,3.5965,1.0005
361.20,3.5946,1.0084
361.30,3.5966,1.0046
361.40,3.5986,0.9878
361.50,3.5971,0.9961
361.60,3.5945,1.0059
361.70,3.5961,1.0027
361.80,3.5960,0.9970
361.90,3.5951,1.0070
362.00,3.5967,0.9986
362.10,3.5982,0.9878
362.20,3.5945,1.0088
362.30,3.5956,1.0015
362.40,3.5958,0.9996
362.50,3.5966,1.0011
362.60,3.5945,1.0097
362.70,3.5973,0.9872
362.80,3.5964,0.9957
362.90,3.5936,1.0094
363.00,3.5955,0.9979
363.10,3.5984,0.9850
363.20,3.5939,1.0072
363.30,3.5957,1.0053
363.40,3.5955,0.9999
363.50,3.5957,0.9992
363.60,3.5938,1.0078
363.70,3.5960,0.9932
363.80,3.5957,0.9980
363.90,3.5944,1.0097
364.00,3.5963,0.9942
364.10,3.5963,0.9880
364.20,3.5935,1.0084
364.30,3.5951,0.9983
364.40,3.5950,0.9951
364.50,3.5955,0.9992
364.60,3.5937,1.0056
364.70,3.5951,0.9973
364.80,3.5951,1.0008
364.90,3.5935,1.0034
365.00,3.5948,1.0008
365.10,3.5950,0.9992
365.20,3.5934,1.0063
365.30,3.5947,0.9964
365.40,3.5949,0.9964
365.50,3.5947,0.9980
365.60,3.5927,0.9996
365.70,3.5943,0.9957
365.80,3.5945,0.9986
365.90,3.5930,1.0021
366.00,3.5947,0.9916
366.10,3.5950,0.9999
366.20,3.5939,0.9989
366.30,3.5930,1.0059
366.40,3.5942,0.9999
366.50,3.5944,1.0040
366.60,3.5921,1.0065
366.70,3.5937,1.0011
366.80,3.5940,0.9970
366.90,3.5921,1.0053
367.00,3.5944,0.9999
367.10,3.5943,0.9999
367.20,3.5936,1.0011
367.30,3.5930,1.0035
367.40,3.5936,0.9970
367.50,3.5938,1.0002
367.60,3.5919,1.0081
367.70,3.5943,0.9964
367.80,3.5959,0.9837
367.90,3.5918,1.0088
368.00,3.5933,1.0034
368.10,3.5929,1.0005
368.20,3.5938,0.9983
368.30,3.5920,1.0049
368.40,3.5938,0.9982
368.50,3.5934,0.9999
368.60,3.5915,1.0078
368.70,3.5949,0.9872
368.80,3.5941,0.9945
368.90,3.5920,1.0043
369.00,3.5930,0.9980
369.10,3.5931,0.9970
369.20,3.5928,0.9983
369.30,3.5916,1.0027
369.40,3.5926,0.9976
369.50,3.5923,1.0024
369.60,3.5914,1.0059
369.70,3.5932,0.9976
369.80,3.5934,1.0005
369.90,3.5926,0.9983
370.00,3.5912,1.0072
370.10,3.5929,0.9989
370.20,3.5923,1.0037
370.30,3.5913,1.0084
370.40,3.5939,0.9881
370.50,3.5935,0.9976
370.60,3.5899,1.0060
370.70,3.5927,1.0008
370.80,3.5922,0.9980
370.90,3.5921,1.0034
371.00,3.5913,1.0049
371.10,3.5942,0.9859
371.20,3.5928,0.9976
371.30,3.5905,1.0027
371.40,3.5915,1.0024
371.50,3.5923,0.9967
371.60,3.5900,1.0040
371.70,3.5918,0.9993
371.80,3.5918,0.9992
371.90,3.5916,1.0005
372.00,3.5898,1.0173
372.10,3.5926,0.9942
372.20,3.5925,0.9932
372.30,3.5905,1.0034
372.40,3.5916,0.9980
372.50,3.5914,0.9976
372.60,3.5893,1.0030
372.70,3.5911,1.0014
372.80,3.5909,1.0030
372.90,3.5928,0.9897
373.00,3.5904,1.0043
373.10,3.5908,0.9992
373.20,3.5909,1.0030
373.30,3.5896,1.0088
373.40,3.5923,0.9942
373.50,3.5932,0.9891
373.60,3.5890,1.0088
373.70,3.5903,1.0043
373.80,3.5924,0.9915
373.90,3.5914,0.9967
374.00,3.5888,1.0097
374.10,3.5903,1.0005
374.20,3.5926,0.9907
374.30,3.5890,1.0046
374.40,3.5903,0.9992
374.50,3.5903,0.9967
374.60,3.5893,1.0027
374.70,3.5896,1.0046
374.80,3.5901,1.0018
374.90,3.5915,0.9954
375.00,3.5896,1.0088
375.10,3.5915,0.9951
375.20,3.5924,0.9913
375.30,3.5884,1.0113
375.40,3.5904,1.0021
375.50,3.5918,0.9916
375.60,3.5907,0.9967
375.70,3.5885,1.0103
375.80,3.5908,1.0027
375.90,3.5918,0.9881
376.00,3.5890,1.0113
376.10,3.5898,0.9989
376.20,3.5922,0.9872
376.30,3.5885,1.0030
376.40,3.5892,1.0011
376.50,3.5895,0.9973
376.60,3.5888,0.9999
376.70,3.5881,1.0091
376.80,3.5900,1.0005
376.90,3.5915,0.9856
377.00,3.5880,1.0078
377.10,3.5893,1.0046
377.20,3.5892,1.0002
377.30,3.5891,0.9954
377.40,3.5889,1.0024
377.50,3.5888,1.0005
377.60,3.5888,1.0043
377.70,3.5890,0.9986
377.80,3.5907,0.9888
377.90,3.5891,1.0030
378.00,3.5868,1.0084
378.10,3.5887,0.9976
378.20,3.5895,0.9965
378.30,3.5889,1.0046
378.40,3.5879,1.0021
378.50,3.5901,0.9942
378.60,3.5894,0.9957
378.70,3.5867,1.0059
378.80,3.5883,0.9996
378.90,3.5888,1.0037
379.00,3.5876,1.0046
379.10,3.5906,0.9862
379.20,3.5895,0.9976
379.30,3.5876,0.9996
379.40,3.5871,1.0037
379.50,3.5881,0.9992
379.60,3.5880,0.9989
379.70,3.5871,1.0015
379.80,3.5881,0.9964
379.90,3.5881,1.0011
380.00,3.5865,1.0043
380.10,3.5881,0.9967
380.20,3.5876,0.9954
380.30,3.5879,0.9954
380.40,3.5865,1.0046
380.50,3.5878,0.9935
380.60,3.5880,0.9913
380.70,3.5864,1.0021
380.80,3.5876,0.9961
380.90,3.5882,0.9973
381.00,3.5865,0.9996
381.10,3.5870,1.0046
381.20,3.5873,0.9961
381.30,3.5874,0.9967
381.40,3.5857,1.0059
381.50,3.5871,1.0000
381.60,3.5869,0.9989
381.70,3.5857,1.0068
381.80,3.5876,1.0008
381.90,3.5873,0.9976
382.00,3.5873,0.9996
382.10,3.5847,1.0053
382.20,3.5875,0.9961
382.30,3.5867,1.0015
382.40,3.5857,1.0015
382.50,3.5864,0.9954
382.60,3.5868,0.9976
382.70,3.5854,1.0018
382.80,3.5866,0.9983
382.90,3.5871,0.9954
383.00,3.5867,0.9992
383.10,3.5858,1.0053
383.20,3.5869,0.9992
383.30,3.5868,0.9961
383.40,3.5852,0.9980
383.50,3.5866,0.9973
383.60,3.5866,1.0011
383.70,3.5850,1.0074
383.80,3.5864,0.9970
383.90,3.5867,0.9976
384.00,3.5862,0.9923
384.10,3.5844,1.0075
384.20,3.5857,0.9986
384.30,3.5857,0.9996
384.40,3.5845,1.0030
384.50,3.5863,0.9980
384.60,3.5858,0.9980
384.70,3.5848,1.0056
384.80,3.5858,0.9961
384.90,3.5864,0.9967
385.00,3.5859,0.9961
385.10,3.5845,1.0043
385.20,3.5859,0.9945
385.30,3.5853,0.9996
385.40,3.5837,1.0100
385.50,3.5854,1.0037
385.60,3.5853,0.9986
385.70,3.5848,0.9976
385.80,3.5841,1.0074
385.90,3.5851,0.9980
386.00,3.5850,0.9967
386.10,3.5842,1.0059
386.20,3.5848,0.9996
386.30,3.5846,0.9980
386.40,3.5837,1.0008
386.50,3.5850,0.9948
386.60,3.5853,0.9942
386.70,3.5847,0.9999
386.80,3.5842,1.0015
386.90,3.5848,0.9986
387.00,3.5845,0.9954
387.10,3.5834,1.0005
387.20,3.5845,0.9983
387.30,3.5843,0.9926
387.40,3.5832,1.0034
387.50,3.5847,0.9964
387.60,3.5844,0.9992
387.70,3.5843,0.9980
387.80,3.5830,1.0037
387.90,3.5841,0.9976
388.00,3.5837,0.9989
388.10,3.5818,1.0075
388.20,3.5836,0.9973
388.30,3.5845,0.9954
388.40,3.5829,1.0040
388.50,3.5832,0.9970
388.60,3.5835,0.9976
388.70,3.5828,1.0005
388.80,3.5826,1.0065
388.90,3.5833,0.9973
389.00,3.5835,0.9989
389.10,3.5821,1.0035
389.20,3.5833,0.9986
389.30,3.5836,0.9957
389.40,3.5828,0.9967
389.50,3.5824,1.0011
389.60,3.5836,0.9983
389.70,3.5832,0.9980
389.80,3.5822,1.0037
389.90,3.5831,0.9986
390.00,3.5832,0.9970
390.10,3.5822,1.0005
390.20,3.5831,0.9975
390.30,3.5833,0.9999
390.40,3.5830,0.9961
390.50,3.5817,1.0053
390.60,3.5828,0.9986
390.70,3.5825,0.9964
390.80,3.5809,1.0097
390.90,3.5822,0.9989
391.00,3.5825,0.9957
391.10,3.5809,1.0027
391.20,3.5820,1.0011
391.30,3.5823,0.9982
391.40,3.5819,0.9954
391.50,3.5809,1.0053
391.60,3.5822,0.9980
391.70,3.5823,0.9999
391.80,3.5807,1.0056
391.90,3.5823,0.9951
392.00,3.5813,0.9983
392.10,3.5811,0.9999
392.20,3.5814,1.0011
392.30,3.5821,0.9938
392.40,3.5822,1.0007
392.50,3.5807,1.0030
392.60,3.5815,0.9980
392.70,3.5817,0.9986
392.80,3.5805,1.0002
392.90,3.5815,0.9973
393.00,3.5820,0.9973
393.10,3.5804,1.0068
393.20,3.5818,0.9964
393.30,3.5814,1.0002
393.40,3.5812,0.9992
393.50,3.5799,1.0077
393.60,3.5812,0.9980
393.70,3.5817,0.9976
393.80,3.5801,1.0046
393.90,3.5811,0.9986
394.00,3.5814,0.9973
394.10,3.5814,0.9926
394.20,3.5807,1.0002
394.30,3.5808,0.9951
394.40,3.5814,0.9964
394.50,3.5799,1.0027
394.60,3.5808,0.9993
394.70,3.5809,0.9980
394.80,3.5797,1.0040
394.90,3.5807,1.0027
395.00,3.5810,0.9967
395.10,3.5807,0.9957
395.20,3.5797,1.0040
395.30,3.5800,1.0034
395.40,3.5803,1.0030
395.50,3.5794,1.0030
395.60,3.5807,0.9996
395.70,3.5804,0.9957
395.80,3.5806,0.9961
395.90,3.5793,1.0015
396.00,3.5803,0.9976
396.10,3.5804,0.9996
396.20,3.5790,1.0059
396.30,3.5805,0.9970
396.40,3.5803,0.9970
396.50,3.5790,1.0068
396.60,3.5798,0.9983
396.70,3.5802,1.0003
396.80,3.5796,1.0030
396.90,3.5786,1.0021
397.00,3.5801,0.9986
397.10,3.5797,0.9999
397.20,3.5785,1.0034
397.30,3.5793,0.9983
397.40,3.5798,0.9967
397.50,3.5784,0.9992
397.60,3.5796,0.9980
397.70,3.5797,0.9973
397.80,3.5798,0.9968
397.90,3.5785,1.0037
398.00,3.5796,0.9951
398.10,3.5787,0.9973
398.20,3.5784,1.0015
398.30,3.5794,0.9989
398.40,3.5792,0.9983
398.50,3.5780,0.9992
398.60,3.5784,0.9996
398.70,3.5794,0.9980
398.80,3.5785,1.0008
398.90,3.5761,1.0088
399.00,3.5791,0.9983
399.10,3.5789,1.0005
399.20,3.5774,1.0075
399.30,3.5783,0.9983
